CLAVE SITIO,NOMBRE DEL SITIO,COLI_FEC,COT,COT_SOL,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,TEMP_AMB
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",122,0.891,0.088,0.041453,0.0018,0.0266,1.833153,1.903006,1.874606,0.144865,0.0142,13,0.075,54080,40,7.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,33
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",3448,0.088,0.088,0.067166,0.004442,0.041994,2.413985,2.527587,2.481151,0.142486,0.032179,18,0.07604,37920,55.5,17,0.0018,0.00023,0.0208,0.000299,0.0097,0.00154,29
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",1793,0.088,0.088,0.155085,0.005399,0.007561,3.075528,3.243573,3.230613,0.261666,0.0157,10,0.08673,46320,300,50,0.0018,0.00023,0.0123,0.0001,0.00036,0.00154,34
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",2489,0.088,0.088,0.06973,0.001548,0.009419,3.526103,3.6068,3.595833,0.105969,0.01653,20,0.10583,49120,32,12,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,33
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",15531,0.088,0.088,0.14279,0.08114,0.35021,1.85169,2.42583,1.99448,0.0647,0.0123,20,0.1036,35360,24.5,11,0.0018,0.00023,0.0116,0.0001,0.0075,0.00154,27
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",12033,0.088,0.088,0.15332,0.06495,0.32947,2.76067,3.30841,2.91399,0.381,0.0143,25,0.1345,29520,235,48,0.0137,0.00023,0.056,0.00006,0.0607,0.00154,31
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",19863,0.088,0.088,0.18404,0.00302,0.01335,2.24153,2.44194,2.42557,0.1833,0.0052,15,0.0982,43360,51.5385,18,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,32
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",2613,0.088,0.088,0.132036,0.005427,0.069757,2.095269,2.302489,2.227305,0.1429,0.0042,18,0.1123,45760,64.4444,8.1,0.0018,0.00023,0.00099,0.00042,0.00036,0.00154,34
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",420,5.683,5.439,0.05579,0.011157,0.04242,1.43398,1.543347,1.48977,0.07,0.0063,5,0.076,34480,50,9,0.0018,0.00023,0.00099,0.00011,0.00036,0.00154,26
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",24196,6.153,5.765,0.056937,0.00656,0.037508,2.97786,3.078865,3.034797,0.1983,0.02,10,0.1298,30800,34.6667,6.6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",63,7.165,4.733,0.036637,0.002049,0.020633,0.8018,0.861119,0.838437,0.056,0.056,13,0.1048,34240,83.5,13,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,29
OCPNO4517,"BAHIA DE OUHIRA TOPOLOBAMPO SEG 3,6 ISA8A",10,8.119,7.22,0.088004,0.0013,0.017,2.11155,2.217854,2.199554,0.1641,0.0067,50,0.0795,34960,44.375,5.7,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,1,9.031,8.704,0.074,0.016,0.035,1.715,1.84,1.789,0.143,0.038,12.5,0.035,40320,45.5,6.4,0.00139,0.0002,0.00088,0.00055,0.0002,0.00154,25
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,135,0.088,0.088,0.095,0.002,0.018,0.856,0.971,0.951,0.13,0.052,5,0.06,44000,14,9,0.00139,0.0002,0.00088,0.00046,0.0002,0.00154,27
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,72,11.327,10.59,0.149,0.002,0.053,1.716,1.92,1.865,0.421,0.07,7.5,0.054,43920,16,4.4,0.00139,0.0002,0.00088,0.00112,0.0002,0.00154,33
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,435,5.868,0.89,0.185,0.006,0.052,2.967,3.21,3.152,0.231,0.067,5,0.075,54240,30.5,9.8,0.00139,0.0002,0.00088,0.00031,0.0002,0.00154,35
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,317,0.088,0.088,0.101487,0.026716,0.0327,1.883235,2.044138,1.984722,0.125081,0.0442,8,0.057,40000,52.35,13,0.0018,0.00023,0.00099,0.000061,0.00036,0.00154,30
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,41,0.088,0.088,0.069022,0.001826,0.032379,1.463891,1.567118,1.532913,0.178631,0.088897,5,0.067,44240,19.6,8,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,31
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,10,0.088,0.088,0.108054,0.0062,0.018,2.24008,2.372334,2.348134,0.234979,0.096,15,0.083,51760,21.5,7.1,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,33
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,10,0.088,0.088,0.038549,0.001516,0.022178,2.074602,2.136845,2.113151,0.127092,0.086247,13,0.05343,44000,34,8.5,0.0018,0.00023,0.00099,0.000102,0.00036,0.00154,31
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,41,0.088,0.088,0.198583,0.001004,0.002491,2.286089,2.488167,2.484672,0.196681,0.025959,13,0.08961,46160,124.44,7.2,0.0018,0.00023,0.0068,0.000108,0.00036,0.00154,34
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,723,0.088,0.088,0.18495,0.002064,0.010523,4.982719,5.180256,5.167669,0.237563,0.01468,30,0.10437,44720,56,14,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,34
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,203,0.088,0.088,0.23715,0.02421,0.06237,1.85927,2.183,2.09642,0.0832,0.0237,13,0.0692,40240,29,9.1,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,28
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,218,0.088,0.088,0.28785,0.00868,0.02149,2.20767,2.52569,2.49552,0.2275,0.0887,15,0.1041,45200,71.25,20,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,31
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,473,0.088,0.088,0.22383,0.00136,0.01011,2.54507,2.78037,2.7689,0.561,0.0455,15,0.088,46000,56,7.7,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,31
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,231,0.088,0.088,0.09369,0.004433,0.043637,1.585641,1.727401,1.679331,0.1618,0.0082,13,0.0876,50240,59,8.1,0.0018,0.00023,0.00099,0.00009,0.00036,0.00154,34
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,488,3.883,3.883,0.019611,0.004432,0.030159,1.16612,1.220322,1.185731,0.0732,0.0115,5,0.076,37840,14.5,4.3,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,2755,4.639,4.606,0.020171,0.002253,0.03356,1.30337,1.359354,1.323541,0.1184,0.0545,10,0.1182,38720,23,3.1,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,29
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,345,5.399,4.804,0.045359,0.003407,0.038691,1.64626,1.733717,1.691619,0.112,0.1002,10,0.0933,38400,41,6.3,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,30
OCPNO4518,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,10,6.078,5.569,0.066146,0.0049,0.05531,2.02532,2.151676,2.091466,0.1579,0.0156,30,0.0716,39920,27.5,3.7,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",1,1.144,1.105,0.017,0.001,0.015,1.336,1.369,1.353,0.088,0.023,7.5,0.054,44160,30.3,10,0.00139,0.0002,0.00088,0.00035,0.0002,0.00154,25
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",185,0.088,0.088,0.184,0.002,0.023,1.164,1.373,1.348,0.084,0.026,2.5,0.045,45920,7,3.9,0.00139,0.0002,0.00088,0.00023,0.0002,0.00154,28
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",2187,0.088,0.088,0.043,0.001,0.08,1.724,1.848,1.767,0.214,0.043,5,0.023,45280,17.7,4.5,0.00139,0.0002,0.00088,0.00107,0.0002,0.00154,33
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",384,1.928,0.088,0.025,0.002,0.075,1.458,1.56,1.483,0.121,0.039,5,0.045,56080,36.3,6.7,0.00139,0.0002,0.00088,0.0002,0.0002,0.00154,34
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",504,0.088,0.088,0.077018,0.009475,0.032323,1.524561,1.643377,1.601579,0.115179,0.049805,5,0.03,42240,18,7,0.0018,0.00023,0.00099,0.000051,0.00036,0.00154,30
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",173,0.088,0.088,0.100253,0.002679,0.038567,0.769313,0.910812,0.869566,0.111794,0.033573,5,0.034,45920,14,7.2,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,29
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",31,0.088,0.088,0.099025,0.0023,0.0123,1.357332,1.470957,1.456357,0.125519,0.0364,8,0.041,53440,24.5,4.8,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,32
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",1291,0.088,0.088,0.049061,0.005627,0.004,2.463639,2.522327,2.5127,0.19763,0.081004,10,0.04761,38704,30,8.5,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,33
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",233,0.088,0.088,0.050713,0.001369,0.00647,1.827045,1.885597,1.877758,0.078754,0.039554,8,0.03631,46560,41.5,8.8,0.0018,0.00023,0.0836,0.000119,0.0507,0.00154,31
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",52,0.088,0.088,0.04649,0.005,0.00852,1.953169,2.013179,1.999659,0.081555,0.001,8,0.03914,51680,86,4.8,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,33
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",3654,0.088,0.088,0.03794,0.001621,0.004119,3.692611,3.736291,3.730551,0.182724,0.020368,13,0.05843,51520,98.13,18,0.0018,0.00023,0.0134,0.0001,0.0058,0.00154,34
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",86,0.088,0.088,0.09407,0.00358,0.01827,2.04285,2.15877,2.13692,0.0862,0.0212,5,0.0421,42720,31.5,12,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,28
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",63,0.088,0.088,0.03771,0.0034,0.03146,1.94206,2.01463,1.97977,0.0788,0.0362,15,0.0571,44080,10,4,0.0018,0.00023,0.0938,0.00016,0.0529,0.00154,29
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",31,0.088,0.088,0.06798,0.00106,0.0039,1.47862,1.55156,1.5466,0.1622,0.0218,8,0.0312,51040,21,4.9,0.0018,0.00023,0.00099,0.00007,0.00036,0.00154,32
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",86,0.088,0.088,0.093726,0.004942,0.114625,0.825991,1.039284,0.919717,0.0817,0.0144,10,0.0473,53200,34.5,6.6,0.0018,0.00023,0.00099,0.00025,0.00036,0.00154,35
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",521,1.808,1.808,0.083683,0.008642,0.058744,0.99841,1.149479,1.082093,0.0952,0.0433,5,0.0523,42000,13.5,3.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,30
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",1086,3.15,2.955,0.063152,0.003114,0.02538,1.52671,1.618356,1.589862,0.0897,0.0536,10,0.081,42560,24.5,4.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,29
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",10,3.154,3.142,0.050775,0.003893,0.034099,1.17688,1.265647,1.227655,0.0912,0.0912,8,0.0677,42080,29,2.4,0.0018,0.00023,0.00099,0.0001,0.0024,0.00154,32
OCPNO4519,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",98,4.535,3.851,0.188436,0.0235,0.0471,1.67246,1.931496,1.860896,0.1351,0.0484,25,0.0551,42080,39.5,4.6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,29
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",10,1.452,1.272,0.013,0.004,0.026,1.343,1.386,1.356,0.082,0.019,10,0.028,42880,20.3,3.7,0.00139,0.0002,0.00088,0.00053,0.0002,0.00154,25
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",216,0.088,0.088,0.196,0.001,0.019,1.04,1.256,1.236,0.084,0.025,5,0.041,46080,13.3,4,0.00139,0.0002,0.00088,0.00022,0.0002,0.00154,28
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",1722,0.088,0.088,0.079,0.001,0.08,1.658,1.818,1.737,0.27,0.045,5,0.005,45680,21.5,3.2,0.00139,0.0002,0.00088,0.00075,0.0002,0.00154,34
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",63,0.088,0.088,0.057428,0.002212,0.019697,1.479277,1.558614,1.536705,0.08205,0.028895,5,0.03,44080,20.8,3.6,0.0018,0.00023,0.00099,0.000148,0.00036,0.00154,30
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",173,0.088,0.088,0.086362,0.002105,0.05,0.716741,0.855208,0.803103,0.100764,0.029298,3,0.031,45280,15,4.7,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,28
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",75,0.088,0.088,0.064672,0.0012,0.0166,1.589749,1.672221,1.654421,0.130438,0.03344,10,0.041,53120,21,6.2,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,35
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",1782,0.088,0.088,0.041546,0.004501,0.004,2.400954,2.451001,2.4425,0.1674,0.067477,8,0.04061,35384,14,5.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,33
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",10,0.088,0.088,0.081152,0.001332,0.004,1.640104,1.726588,1.721256,0.080653,0.033012,5,0.02672,45040,37.33,5.8,0.0018,0.00023,0.0063,0.000152,0.00036,0.00154,30
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",20,0.088,0.088,0.048002,0.000637,0.001902,2.008057,2.058598,2.056059,0.063788,0.028802,5,0.02472,51280,68.67,1.9,0.0018,0.00023,0.00099,0.000078,0.00036,0.00154,32
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",2359,0.088,0.088,0.045842,0.000737,0.004927,3.540461,3.591967,3.586303,0.145462,0.024861,20,0.06679,50720,72.59,17,0.0018,0.00023,0.0446,0.0001,0.0118,0.00154,33
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",31,0.088,0.088,0.14277,0.01173,0.07668,1.87373,2.10491,2.0165,0.0486,0.0213,5,0.0503,38400,12,3.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",10,0.088,0.088,0.06526,0.00311,0.00904,0.84985,0.92726,0.91511,0.0725,0.0431,8,0.0058,50640,10,3.5,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,31
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",464,0.088,0.088,0.092641,0.004548,0.058421,0.958912,1.114522,1.051553,0.0958,0.0114,3,0.036,53200,54.5,3.8,0.0018,0.00023,0.00099,0.00036,0.00036,0.00154,34
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",63,2.41,2.41,0.060534,0.007645,0.048978,1.07937,1.196527,1.139904,0.0798,0.0361,5,0.0589,41440,31,4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,30
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",185,2.71,2.454,0.012307,0.006575,0.044202,1.35289,1.415974,1.365197,0.076,0.0811,10,0.0771,41440,22,1.6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,30
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",10,3.098,3.048,0.02309,0.002222,0.025872,1.09189,1.143074,1.11498,0.0526,0.0526,13,0.0595,41600,27.5,2.3,0.0018,0.00023,0.00099,0.0001,0.0026,0.00154,32
OCPNO4520,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",10,4,3.373,0.116563,0.0064,0.0283,1.45742,1.608683,1.573983,0.0978,0.0336,25,0.0442,38880,27.5,3.6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,28
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,86,1.894,1.629,0.102,0.001,0.036,1.618,1.757,1.72,0.186,0.02,7.5,0.025,45760,9.2,1.5,0.00139,0.0002,0.00088,0.0003,0.0002,0.00154,25
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,246,0.088,0.088,0.142,0.004,0.033,1.406,1.585,1.548,0.081,0.025,5,0.042,48720,18.8,3.5,0.00139,0.0002,0.00088,0.00036,0.0002,0.00154,26
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,1,0.088,0.088,0.091,0.003,0.056,1.522,1.672,1.613,0.216,0.037,2.5,0.009,46320,17.1,2.5,0.00139,0.0002,0.00088,0.00091,0.0002,0.00154,34
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,1723,0.088,0.088,0.038,0.003,0.036,1.634,1.711,1.672,0.101,0.029,5,0.03,59680,22,0.78,0.00139,0.0002,0.00088,0.00033,0.0002,0.00154,34
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,173,0.088,0.088,0.114474,0.004415,0.032025,1.349769,1.500683,1.464243,0.064389,0.032031,10,0.027,46880,16,2.6,0.0018,0.00023,0.00099,0.000073,0.00036,0.00154,30
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,98,0.088,0.088,0.113801,0.02294,0.029201,0.479047,0.644989,0.592848,0.093964,0.035063,3,0.033,49200,21,4.5,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,41,0.088,0.088,0.086568,0.0022,0.0105,1.805694,1.904962,1.892262,0.122039,0.0332,3,0.035,57440,24.44,5.8,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,35
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,933,0.088,0.088,0.088502,0.006469,0.014879,2.055598,2.165448,2.1441,0.1208,0.045934,3,0.06645,38488,19.5,3.6,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,32
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,10,0.088,0.088,0.08542,0.001345,0.005381,1.736499,1.828645,1.821919,0.065101,0.02522,8,0.02466,44960,32,4.7,0.0018,0.00023,0.00099,0.000226,0.00036,0.00154,28
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,1,0.088,0.088,0.066577,0.000998,0.004,1.508491,1.580066,1.575068,0.063897,0.027226,3,0.02266,51120,18.5,2.1,0.0018,0.00023,0.00099,0.000076,0.00036,0.00154,31
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,528,0.088,0.088,0.040849,0.001211,0.0029,3.309761,3.354721,3.35061,0.083709,0.019661,5,0.03383,52080,50.59,5.5,0.0018,0.00023,0.0059,0.0001,0.00036,0.00154,32
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,20,0.088,0.088,0.07942,0.00864,0.03669,1.93578,2.06053,2.0152,0.052,0.0253,18,0.0486,39280,10,3.2,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,199,0.088,0.088,0.072589,0.004647,0.044393,0.800713,0.922342,0.873302,0.0729,0.017,3,0.0247,52560,51,5.3,0.0018,0.00023,0.00099,0.00008,0.00036,0.00154,34
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,52,6.968,6.968,0.027517,0.004176,0.028305,0.92333,0.983328,0.950847,0.0561,0.0272,3,0.0478,43120,19,3.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,29
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,10,2.523,2.523,0.052134,0.00634,0.030339,1.51763,1.606443,1.569764,0.08,0.0465,5,0.0925,38880,13.5,2.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,29
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,31,3.154,2.933,0.066586,0.00596,0.040833,1.11971,1.233089,1.186296,0.1357,0.1357,10,0.0533,44960,26,2,0.0018,0.00023,0.00099,0.0001,0.0032,0.00154,31
OCPNO4521,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,10,3.78,3.308,0.038164,0.0044,0.0119,1.54598,1.600444,1.584144,0.1073,0.0117,25,0.0442,45440,30,1.9,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,27
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,41,0.088,0.088,0.043,0.004,0.039,1.681,1.767,1.724,0.152,0.031,7.5,0.085,54880,52.5,5.2,0.00139,0.0002,0.00088,0.00059,0.0002,0.00154,31
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,1956,0.088,0.088,0.065,0.003,0.045,1.086,1.199,1.151,0.107,0.033,12.5,0.086,79280,17.5,6.5,0.00139,0.0002,0.00088,0.00024,0.0002,0.00154,35
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,20,0.088,0.088,0.054297,0.0045,0.0518,1.200551,1.311148,1.254848,0.062694,0.019,8,0.072,47840,12.5,2.7,0.0018,0.00023,0.00099,0.000196,0.00036,0.00154,27
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,395,0.088,0.088,0.092775,0.003496,0.009067,1.688233,1.793571,1.781008,0.098122,0.012168,8,0.071,50960,38,14,0.0018,0.00023,0.00099,0.000088,0.00036,0.00154,27
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,1793,0.088,0.088,0.076853,0.003408,0.017142,1.410558,1.507961,1.487411,0.141056,0.022438,10,0.078,56160,53,8,0.0018,0.00023,0.00099,0.000066,0.00036,0.00154,35
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,605,0.088,0.088,0.033268,0.0053,0.0117,1.535063,1.585331,1.568331,0.159703,0.0248,15,0.055,59440,40,7.9,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,37
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,75,0.088,0.088,0.024106,0.002324,0.005285,1.675294,1.707009,1.6994,0.1231,0.025686,25,0.04658,52560,52,10,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,31
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,1,0.088,0.088,0.107,0.000831,0.004,1.827921,1.939752,1.934921,0.170099,0.020289,15,0.07398,54240,55.88,8.4,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,31
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,173,0.088,0.088,0.148086,0.008465,0.047514,1.823302,2.027367,1.971388,0.086309,0.035661,18,0.07931,58720,47.33,4.8,0.0018,0.00023,0.00099,0.00008,0.00036,0.00154,33
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,911,0.088,0.088,0.037863,0.002795,0.005538,2.09579,2.141986,2.133653,0.121803,0.026708,13,0.07346,57600,46.5,6.1,0.0018,0.00023,0.00099,0.00006,0.00036,0.00154,34
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,1,0.088,0.088,0.11727,0.00096,0.00351,2.28439,2.40613,2.40166,0.0785,0.0157,15,0.0678,44640,33.3333,10,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,30
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,31,0.088,0.088,0.1052,0.06992,0.21515,1.47199,1.86226,1.57719,0.0688,0.0521,13,0.069,40960,36.5,5.5,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,30
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,20,0.088,0.088,0.07211,0.00124,0.0094,1.6423,1.72505,1.71441,0.0866,0.0269,13,0.0886,56720,29.5,7.3,0.0018,0.00023,0.00099,0.00035,0.00036,0.00154,31
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,426,0.088,0.088,0.1569,0.001412,0.034426,1.390559,1.583297,1.547459,0.1685,0.0212,25,0.1183,62320,26.5,7.2,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,35
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,10,3.715,3.251,0.058383,0.008485,0.027335,1.34902,1.443223,1.407403,0.0319,0.0226,5,0.0681,35440,19.5,1.3,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,23
OCPNO4522,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,10,14.03,3.785,0.023382,0.005429,0.067606,0.82421,0.920627,0.847592,0.0567,0.0766,13,0.0859,44400,23,1.5,0.0018,0.00023,0.00099,0.0001,0.00036,0.00154,30
